customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,download_count,total_price,class
C6623,F,23,20대,S,N,강남구,2016,32,160600.0,Gold
C6624,F,18,10대,S,N,강남구,2016,31,156100.0,Gold
C6625,F,45,40대,M,Y,송파구,2016,40,175500.0,Gold
C6626,F,46,40대,M,N,강남구,2016,23,114600.0,Silver
C6627,F,47,40대,M,Y,동작구,2016,59,250200.0,Platinum
C6628,M,48,40대,M,N,강남구,2016,34,163200.0,Gold
C6629,M,59,50대,M,N,송파구,2016,32,147100.0,Silver
C6630,M,30,30대,M,Y,강남구,2016,58,258000.0,Platinum
C6631,M,21,20대,M,N,강남구,2016,40,194100.0,Gold
C6632,F,22,20대,M,N,용산구,2016,34,161700.0,Gold
C6633,M,43,40대,M,Y,동작구,2016,61,259500.0,Platinum
C6634,M,44,40대,M,Y,마포구,2016,53,229600.0,Gold
C6635,F,45,40대,M,Y,양천구,2016,66,299600.0,Platinum
C6636,M,56,50대,M,N,송파구,2016,28,134900.0,Silver
C6637,M,37,30대,S,N,광진구,2016,31,136900.0,Silver
C6638,F,48,40대,M,Y,광진구,2016,67,316800.0,Platinum
C6639,M,29,20대,S,N,용산구,2016,40,185600.0,Gold
C6640,F,20,20대,S,N,서초구,2016,28,141100.0,Silver
C6641,M,41,40대,M,Y,서초구,2016,50,231100.0,Platinum
C6642,M,22,20대,M,Y,강남구,2016,42,175700.0,Gold
C6643,F,43,40대,M,Y,용산구,2016,67,297500.0,Platinum
C6644,M,44,40대,M,Y,서대문구,2016,63,284400.0,Platinum
C6645,F,55,50대,M,Y,용산구,2016,70,316700.0,Platinum
C6646,M,18,10대,S,N,양천구,2016,30,144900.0,Silver
C6647,M,37,30대,S,N,용산구,2016,26,125100.0,Silver
C6648,F,48,40대,M,Y,동작구,2016,62,272500.0,Platinum
C6649,F,39,30대,M,N,동작구,2016,35,166700.0,Gold
C6650,F,30,30대,M,Y,광진구,2016,58,267200.0,Platinum
C6651,F,41,40대,M,Y,송파구,2016,33,147400.0,Silver
C6652,F,22,20대,S,N,강남구,2016,31,151900.0,Gold
C6653,M,23,20대,M,Y,마포구,2016,44,197400.0,Gold
C6654,F,44,40대,M,N,송파구,2016,20,93700.0,Silver
C6655,F,25,20대,M,Y,광진구,2016,61,273100.0,Platinum
C6656,M,56,50대,M,N,마포구,2016,33,154600.0,Gold
C6657,F,57,50대,M,Y,마포구,2016,47,208100.0,Gold
C6658,F,58,50대,M,N,강남구,2016,30,145200.0,Silver
C6659,F,49,40대,M,N,송파구,2016,44,231100.0,Platinum
C6660,F,20,20대,M,N,용산구,2016,29,145100.0,Silver
C6661,M,21,20대,M,N,강남구,2016,32,150500.0,Gold
C6662,M,22,20대,S,N,동작구,2016,23,111200.0,Silver
C6663,F,23,20대,M,N,용산구,2016,38,179900.0,Gold
C6664,F,24,20대,S,N,마포구,2016,29,137500.0,Silver
C6665,F,45,40대,M,Y,동작구,2016,70,311100.0,Platinum
C6666,F,46,40대,M,N,동작구,2016,43,200400.0,Gold
C6667,M,37,30대,M,Y,강남구,2016,58,251500.0,Platinum
C6668,M,48,40대,M,N,양천구,2016,35,172100.0,Gold
C6669,M,63,60대,S,N,용산구,2016,37,181300.0,Gold
C6670,M,30,30대,S,N,동작구,2016,31,145900.0,Silver
C6671,M,51,50대,S,N,마포구,2016,27,124200.0,Silver
C6672,M,22,20대,S,N,용산구,2016,27,132400.0,Silver
C6673,M,23,20대,S,N,마포구,2016,31,153300.0,Gold
C6674,M,54,50대,S,N,서대문구,2016,38,175900.0,Gold
C6675,F,35,30대,M,Y,관악구,2016,71,304900.0,Platinum
C6676,F,46,40대,S,N,강남구,2016,25,124900.0,Silver
C6677,M,27,20대,M,N,서대문구,2016,30,138100.0,Silver
C6678,M,28,20대,S,N,마포구,2016,20,95600.0,Silver
C6679,F,59,50대,M,N,용산구,2016,28,134100.0,Silver
C6680,M,20,20대,S,N,강남구,2016,29,138000.0,Silver
C6681,F,31,30대,M,Y,서대문구,2016,64,283200.0,Platinum
C6682,F,22,20대,S,N,관악구,2016,31,141200.0,Silver
C6683,F,23,20대,M,Y,관악구,2016,61,257100.0,Platinum
C6684,F,54,50대,M,Y,강남구,2016,66,281700.0,Platinum
C6685,M,35,30대,M,N,용산구,2016,23,107500.0,Silver
C6686,M,46,40대,S,N,마포구,2016,25,123900.0,Silver
C6687,M,57,50대,M,N,송파구,2016,29,135700.0,Silver
C6688,M,38,30대,S,N,동작구,2016,34,154400.0,Gold
C6689,M,29,20대,S,N,송파구,2016,19,95900.0,Silver
C6690,M,20,20대,S,N,서대문구,2016,22,101400.0,Silver
C6691,M,41,40대,M,Y,송파구,2016,34,161400.0,Gold
C6692,F,22,20대,M,Y,용산구,2016,67,292600.0,Platinum
C6693,F,33,30대,S,N,서대문구,2016,23,108400.0,Silver
C6694,M,24,20대,S,N,서대문구,2016,32,160400.0,Gold
C6695,F,25,20대,M,Y,마포구,2016,50,215900.0,Gold
C6696,M,56,50대,M,Y,서대문구,2016,56,250200.0,Platinum
C6697,F,37,30대,M,N,서대문구,2016,36,174200.0,Gold
C6698,F,38,30대,M,N,양천구,2016,41,183400.0,Gold
C6699,M,29,20대,S,N,서대문구,2016,38,187800.0,Gold
C6700,F,20,20대,M,N,강남구,2016,38,184400.0,Gold
C6701,F,41,40대,M,N,마포구,2016,30,142200.0,Silver
C6702,M,52,50대,S,N,강남구,2016,37,176300.0,Gold
C6703,M,43,40대,M,N,강남구,2016,36,174100.0,Gold
C6704,F,44,40대,M,Y,강남구,2016,66,285400.0,Platinum
C6705,F,35,30대,S,Y,용산구,2016,61,243200.0,Platinum
C6706,F,46,40대,M,N,관악구,2016,37,182000.0,Gold
C6707,F,37,30대,M,N,서초구,2016,29,139500.0,Silver
C6708,F,48,40대,S,N,광진구,2016,31,153100.0,Gold
C6709,F,29,20대,M,N,마포구,2016,40,192600.0,Gold
C6710,M,20,20대,S,N,강남구,2016,15,68000.0,Bronze
C6711,M,51,50대,M,N,동작구,2016,31,159100.0,Gold
C6712,F,22,20대,S,N,용산구,2016,38,193500.0,Gold
C6713,M,53,50대,S,N,송파구,2016,23,109000.0,Silver
C6714,F,44,40대,M,Y,서대문구,2016,68,290500.0,Platinum
C6715,F,55,50대,M,Y,용산구,2016,63,288300.0,Platinum
C6716,M,26,20대,S,N,광진구,2016,19,96700.0,Silver
C6717,F,37,30대,S,N,용산구,2016,31,155100.0,Gold
C6718,F,58,50대,M,N,동작구,2016,46,215400.0,Gold
C6719,F,59,50대,M,N,관악구,2016,36,174300.0,Gold
C6720,F,20,20대,M,N,용산구,2016,35,178000.0,Gold
C6721,F,51,50대,M,N,양천구,2016,35,173100.0,Gold
C6722,M,52,50대,M,N,동작구,2016,36,177400.0,Gold
C6723,M,43,40대,M,N,광진구,2016,27,119300.0,Silver
C6724,F,54,50대,M,N,강남구,2016,37,165500.0,Gold
C6725,M,35,30대,S,N,관악구,2016,33,154500.0,Gold
C6726,F,36,30대,M,Y,서대문구,2016,57,251400.0,Platinum
C6727,F,37,30대,S,N,광진구,2016,34,161700.0,Gold
C6728,F,48,40대,M,Y,강남구,2016,60,260400.0,Platinum
C6729,F,49,40대,M,Y,강남구,2016,74,327000.0,Platinum
C6730,F,20,20대,S,N,관악구,2016,29,140900.0,Silver
C6731,M,41,40대,M,N,마포구,2016,23,109200.0,Silver
C6732,F,52,50대,M,N,관악구,2016,25,115700.0,Silver
C6733,F,43,40대,M,Y,마포구,2016,53,229400.0,Gold
C6734,M,24,20대,M,N,용산구,2016,31,146700.0,Silver
C6735,M,45,40대,M,N,강남구,2016,35,160200.0,Gold
C6736,M,46,40대,M,N,마포구,2016,26,127100.0,Silver
C6737,M,37,30대,S,N,송파구,2016,31,146500.0,Silver
C6738,F,38,30대,M,N,광진구,2016,32,156600.0,Gold
C6739,F,63,60대,M,N,동작구,2016,33,163200.0,Gold
C6740,M,20,20대,S,N,용산구,2016,30,144700.0,Silver
C6741,F,21,20대,S,N,광진구,2016,41,202500.0,Gold
C6742,F,32,30대,M,Y,마포구,2016,54,236100.0,Platinum
C6743,M,23,20대,M,N,마포구,2016,24,109200.0,Silver
C6744,M,34,30대,M,Y,마포구,2016,56,255400.0,Platinum
C6745,M,35,30대,M,N,서대문구,2016,32,155700.0,Gold
C6746,M,56,50대,M,N,양천구,2016,36,181200.0,Gold
C6747,M,37,30대,M,Y,서대문구,2016,59,261100.0,Platinum
C6748,F,58,50대,S,N,서대문구,2016,28,136600.0,Silver
C6749,F,59,50대,M,N,송파구,2016,38,188500.0,Gold
C6750,M,40,40대,M,Y,서대문구,2016,63,287400.0,Platinum
C6751,F,41,40대,M,Y,송파구,2016,26,117200.0,Silver
C6752,M,42,40대,M,N,강남구,2016,33,164300.0,Gold
C6753,M,23,20대,S,N,강남구,2016,24,114900.0,Silver
C6754,F,44,40대,M,N,서대문구,2016,38,191900.0,Gold
C6755,F,35,30대,M,N,용산구,2016,33,159900.0,Gold
C6756,M,46,40대,M,Y,서초구,2016,62,270400.0,Platinum
C6757,M,37,30대,S,N,광진구,2016,20,100900.0,Silver
C6758,M,28,20대,M,Y,용산구,2016,57,256700.0,Platinum
C6759,F,59,50대,M,N,동작구,2016,35,174100.0,Gold
C6760,M,50,50대,M,N,용산구,2016,45,217900.0,Gold
C6761,M,51,50대,M,Y,용산구,2016,53,244600.0,Platinum
C6762,F,52,50대,M,N,서초구,2016,34,166100.0,Gold
C6763,M,23,20대,M,N,강남구,2016,36,178400.0,Gold
C6764,F,24,20대,S,N,서대문구,2016,27,127700.0,Silver
C6765,M,35,30대,M,N,용산구,2016,29,135900.0,Silver
C6766,F,36,30대,M,Y,강남구,2016,68,284500.0,Platinum
C6767,M,37,30대,S,N,광진구,2016,33,151700.0,Gold
C6768,M,38,30대,M,Y,동작구,2016,62,278700.0,Platinum
C6769,M,59,50대,M,N,강남구,2016,29,137500.0,Silver
C6770,F,30,30대,M,Y,양천구,2016,57,238200.0,Platinum
C6771,M,21,20대,M,N,서대문구,2016,36,168000.0,Gold
C6772,F,22,20대,M,Y,광진구,2016,63,260200.0,Platinum
C6773,M,43,40대,M,Y,서대문구,2016,59,261400.0,Platinum
C6774,M,24,20대,S,N,강남구,2016,35,178100.0,Gold
C6775,F,25,20대,S,N,광진구,2016,38,169500.0,Gold
C6776,M,46,40대,S,N,서초구,2016,32,146600.0,Silver
C6777,M,27,20대,M,Y,용산구,2016,60,249400.0,Platinum
C6778,F,58,50대,M,N,송파구,2016,20,96400.0,Silver
C6779,M,59,50대,M,N,마포구,2016,27,134100.0,Silver
C6780,F,30,30대,M,Y,강남구,2016,68,294700.0,Platinum
C6781,F,41,40대,M,Y,양천구,2016,67,285500.0,Platinum
C6782,F,22,20대,M,N,용산구,2016,33,152200.0,Gold
C6783,M,43,40대,M,Y,양천구,2016,61,278800.0,Platinum
C6784,M,34,30대,M,N,양천구,2016,32,152200.0,Gold
C6785,F,35,30대,S,N,송파구,2016,19,95100.0,Silver
C6786,F,46,40대,S,N,관악구,2016,29,142800.0,Silver
C6787,F,27,20대,M,N,광진구,2016,38,179500.0,Gold
C6788,F,28,20대,S,N,마포구,2016,34,154900.0,Gold
C6789,F,39,30대,M,Y,용산구,2016,72,318100.0,Platinum
C6790,M,20,20대,S,N,서대문구,2016,33,149700.0,Silver
C6791,M,31,30대,M,Y,서대문구,2016,49,222300.0,Gold
C6792,M,22,20대,M,N,양천구,2016,27,124000.0,Silver
C6793,M,33,30대,S,N,마포구,2016,20,96000.0,Silver
C6794,M,34,30대,M,Y,서대문구,2016,62,278600.0,Platinum
C6795,F,55,50대,M,N,서대문구,2016,28,137400.0,Silver
C6796,M,46,40대,M,Y,용산구,2016,60,281900.0,Platinum
C6797,M,47,40대,S,N,강남구,2016,31,135300.0,Silver
C6798,F,38,30대,M,Y,서대문구,2016,61,254900.0,Platinum
C6799,M,60,60대,M,N,광진구,2016,29,141600.0,Silver
C6800,F,30,30대,M,N,광진구,2016,34,159200.0,Gold
C6801,F,41,40대,S,N,용산구,2016,30,146400.0,Silver
C6802,F,22,20대,S,N,송파구,2016,20,97700.0,Silver
C6803,M,53,50대,S,N,관악구,2016,23,105600.0,Silver
C6804,F,54,50대,M,Y,강남구,2016,74,317200.0,Platinum
C6805,F,55,50대,M,Y,광진구,2016,71,313100.0,Platinum
C6806,M,46,40대,S,N,강남구,2016,25,121200.0,Silver
C6807,F,57,50대,M,N,서대문구,2016,41,204100.0,Gold
C6808,F,38,30대,M,N,강남구,2016,43,217900.0,Gold
C6809,F,59,50대,M,Y,강남구,2016,76,361200.0,Platinum
C6810,M,30,30대,M,Y,광진구,2016,56,251300.0,Platinum
C6811,M,21,20대,S,N,광진구,2016,25,116400.0,Silver
C6812,M,42,40대,M,N,용산구,2016,36,176800.0,Gold
C6813,M,53,50대,M,N,양천구,2016,32,156400.0,Gold
C6814,M,44,40대,M,Y,강남구,2016,63,282900.0,Platinum
C6815,M,35,30대,M,Y,마포구,2016,57,249800.0,Platinum
C6816,F,46,40대,S,N,용산구,2016,24,117700.0,Silver
C6817,F,27,20대,M,N,광진구,2016,35,163700.0,Gold
C6818,F,38,30대,M,Y,용산구,2016,63,263600.0,Platinum
C6819,F,39,30대,S,N,용산구,2016,29,141500.0,Silver
C6820,M,20,20대,M,N,광진구,2016,35,170900.0,Gold
C6821,F,21,20대,S,N,마포구,2016,38,186300.0,Gold
C6822,M,22,20대,S,N,용산구,2016,25,115400.0,Silver
C6823,F,33,30대,M,Y,서대문구,2016,67,275800.0,Platinum
C6824,M,34,30대,M,Y,용산구,2016,49,224900.0,Gold
C6825,M,45,40대,M,Y,서대문구,2016,77,349100.0,Platinum
C6826,M,26,20대,S,N,용산구,2016,36,168400.0,Gold
C6827,M,37,30대,S,N,강남구,2016,30,149500.0,Silver
C6828,F,48,40대,M,N,광진구,2016,33,164900.0,Gold
C6829,M,49,40대,M,Y,송파구,2016,27,128200.0,Silver
C6830,M,50,50대,M,N,서대문구,2016,29,140600.0,Silver
C6831,M,21,20대,S,N,강남구,2016,32,149800.0,Silver
C6832,F,22,20대,M,N,서초구,2016,32,155900.0,Gold
C6833,M,43,40대,M,N,양천구,2016,26,124700.0,Silver
C6834,M,24,20대,S,N,송파구,2016,19,82500.0,Bronze
C6835,F,55,50대,M,N,광진구,2016,34,172200.0,Gold
C6836,M,36,30대,M,N,서초구,2016,30,151400.0,Gold
C6837,M,47,40대,M,Y,강남구,2016,48,212700.0,Gold
C6838,F,38,30대,S,N,용산구,2016,25,116700.0,Silver
C6839,M,39,30대,M,Y,강남구,2016,58,254700.0,Platinum
C6840,M,40,40대,M,Y,용산구,2016,56,244200.0,Platinum
C6841,F,31,30대,S,N,서대문구,2016,34,168600.0,Gold
C6842,F,32,30대,M,Y,강남구,2016,64,272700.0,Platinum
C6843,F,53,50대,M,N,마포구,2016,33,157900.0,Gold
C6844,M,54,50대,S,N,서초구,2016,40,195200.0,Gold
C6845,M,35,30대,M,N,서대문구,2016,29,129400.0,Silver
C6846,F,46,40대,M,N,광진구,2016,33,162900.0,Gold
C6847,M,37,30대,M,N,송파구,2016,25,116700.0,Silver
C6848,F,38,30대,S,N,서초구,2016,33,161200.0,Gold
C6849,M,61,60대,S,N,강남구,2016,26,120600.0,Silver
C6850,F,50,50대,M,N,서초구,2016,42,200800.0,Gold
C6851,M,41,40대,M,Y,강남구,2016,55,239700.0,Platinum
C6852,F,42,40대,S,N,서대문구,2016,54,231900.0,Platinum
C6853,M,53,50대,M,Y,양천구,2016,51,235400.0,Platinum
C6854,M,34,30대,M,N,마포구,2016,33,163300.0,Gold
C6855,M,25,20대,M,Y,송파구,2016,35,148900.0,Silver
C6856,F,46,40대,M,N,송파구,2016,22,107200.0,Silver
C6857,F,37,30대,M,Y,용산구,2016,62,265600.0,Platinum
C6858,F,58,50대,M,N,서초구,2016,32,162600.0,Gold
C6859,F,49,40대,S,Y,송파구,2016,74,306200.0,Platinum
C6860,M,20,20대,M,N,마포구,2016,31,149200.0,Silver
C6861,M,51,50대,S,N,강남구,2016,31,148800.0,Silver
C6862,M,22,20대,S,N,용산구,2016,29,142400.0,Silver
C6863,F,33,30대,S,N,광진구,2016,30,140700.0,Silver
C6864,F,24,20대,M,N,강남구,2016,40,188400.0,Gold
C6865,F,35,30대,M,N,서대문구,2016,43,217000.0,Gold
C6866,F,36,30대,S,N,광진구,2016,35,173800.0,Gold
C6867,M,47,40대,M,Y,서대문구,2016,59,268800.0,Platinum
C6868,F,58,50대,M,N,강남구,2016,42,205600.0,Gold
C6869,M,39,30대,M,Y,서대문구,2016,56,246700.0,Platinum
C6870,F,20,20대,S,N,관악구,2016,27,125900.0,Silver
C6871,M,51,50대,M,Y,용산구,2016,52,236300.0,Platinum
C6872,M,22,20대,S,N,양천구,2016,29,133000.0,Silver
C6873,F,23,20대,S,N,서대문구,2016,36,187500.0,Gold
C6874,M,54,50대,M,N,서대문구,2016,40,196800.0,Gold
C6875,F,25,20대,M,Y,광진구,2016,76,321700.0,Platinum
C6876,M,36,30대,M,Y,강남구,2016,52,228200.0,Gold
C6877,F,57,50대,S,N,강남구,2016,31,153200.0,Gold
C6878,F,48,40대,M,Y,용산구,2016,64,274300.0,Platinum
C6879,F,59,50대,M,Y,송파구,2016,44,208500.0,Gold
C6880,F,20,20대,S,N,광진구,2016,30,136200.0,Silver
C6881,F,31,30대,M,N,동작구,2016,36,178000.0,Gold
C6882,M,22,20대,S,N,강남구,2016,29,140700.0,Silver
C6883,F,53,50대,M,N,용산구,2016,31,145200.0,Silver
C6884,F,44,40대,M,Y,서대문구,2016,70,291700.0,Platinum
C6885,F,35,30대,S,N,양천구,2016,27,140300.0,Silver
C6886,M,36,30대,S,N,강남구,2016,25,124200.0,Silver
C6887,F,37,30대,S,N,동작구,2016,32,148900.0,Silver
C6888,M,38,30대,M,N,강남구,2016,33,152900.0,Gold
C6889,M,66,60대,M,N,송파구,2016,17,87900.0,Bronze
C6890,M,20,20대,S,N,용산구,2016,25,121300.0,Silver
C6891,M,51,50대,S,N,용산구,2016,32,152400.0,Gold
C6892,F,22,20대,M,N,서초구,2016,32,151700.0,Gold
C6893,M,23,20대,S,N,서초구,2016,30,140000.0,Silver
C6894,F,24,20대,M,N,용산구,2016,30,150900.0,Gold
C6895,F,35,30대,M,N,광진구,2016,38,185100.0,Gold
C6896,F,46,40대,S,N,양천구,2016,42,204600.0,Gold
C6897,M,47,40대,S,N,용산구,2016,28,130200.0,Silver
C6898,M,48,40대,S,N,강남구,2016,36,168400.0,Gold
C6899,M,39,30대,M,Y,용산구,2016,43,189400.0,Gold
C6900,F,40,40대,M,N,강남구,2016,31,151400.0,Gold
C6901,M,21,20대,S,N,용산구,2016,29,139400.0,Silver
C6902,M,22,20대,M,N,동작구,2016,28,133500.0,Silver
C6903,M,33,30대,M,Y,서대문구,2016,61,278500.0,Platinum
C6904,F,24,20대,S,N,관악구,2016,24,119700.0,Silver
C6905,F,55,50대,M,Y,마포구,2016,47,204200.0,Gold
C6906,M,56,50대,M,N,관악구,2016,28,134200.0,Silver
C6907,M,37,30대,M,N,광진구,2016,39,193700.0,Gold
C6908,F,48,40대,S,N,마포구,2016,25,116900.0,Silver
C6909,F,29,20대,M,N,송파구,2016,18,84000.0,Bronze
C6910,M,50,50대,M,Y,강남구,2016,51,220700.0,Gold
C6911,M,31,30대,S,N,용산구,2016,26,132500.0,Silver
C6912,F,42,40대,M,Y,강남구,2016,61,275200.0,Platinum
C6913,M,53,50대,M,Y,용산구,2016,58,274600.0,Platinum
C6914,F,54,50대,M,N,강남구,2016,40,208400.0,Gold
C6915,F,35,30대,M,Y,강남구,2016,67,284500.0,Platinum
C6916,F,46,40대,M,N,서대문구,2016,41,196300.0,Gold
C6917,F,37,30대,M,N,용산구,2017,26,125600.0,Silver
C6918,M,38,30대,M,N,용산구,2017,18,86900.0,Bronze
C6919,F,49,40대,M,N,서대문구,2017,24,112100.0,Silver
C6920,F,30,30대,M,Y,동작구,2017,31,144400.0,Silver
C6921,M,41,40대,M,Y,양천구,2017,30,143900.0,Silver
C6922,M,32,30대,S,N,동작구,2017,20,97200.0,Silver
C6923,F,43,40대,M,N,양천구,2017,25,114400.0,Silver
C6924,F,24,20대,S,N,마포구,2017,22,105200.0,Silver
C6925,M,55,50대,M,N,서대문구,2017,20,91500.0,Silver
C6926,F,46,40대,S,N,관악구,2017,18,89700.0,Bronze
C6927,F,37,30대,M,N,마포구,2017,22,109700.0,Silver
C6928,F,48,40대,M,Y,관악구,2017,37,166700.0,Gold
C6929,F,59,50대,M,N,송파구,2017,16,73500.0,Bronze
C6930,F,50,50대,M,N,강남구,2017,15,71200.0,Bronze
C6931,F,41,40대,M,Y,관악구,2017,40,167000.0,Gold
C6932,F,32,30대,M,N,서대문구,2017,19,95200.0,Silver
C6933,M,33,30대,S,Y,마포구,2017,29,121200.0,Silver
C6934,M,54,50대,M,N,마포구,2017,20,100700.0,Silver
C6935,M,35,30대,M,Y,마포구,2017,36,172600.0,Gold
C6936,F,26,20대,M,Y,서초구,2017,45,200000.0,Gold
C6937,M,27,20대,M,Y,송파구,2017,29,127000.0,Silver
C6938,M,38,30대,S,N,강남구,2017,17,85700.0,Bronze
C6939,M,49,40대,M,Y,송파구,2017,24,110900.0,Silver
C6940,F,50,50대,M,Y,양천구,2017,30,148900.0,Silver
C6941,M,21,20대,S,N,강남구,2017,17,79000.0,Bronze
C6942,F,32,30대,S,N,광진구,2017,30,142700.0,Silver
C6943,F,43,40대,M,Y,송파구,2017,27,117700.0,Silver
C6944,F,24,20대,S,N,관악구,2017,27,140300.0,Silver
C6945,M,35,30대,M,Y,광진구,2017,37,171600.0,Gold
C6946,M,56,50대,M,Y,양천구,2017,31,144100.0,Silver
C6947,M,37,30대,S,N,서대문구,2017,15,73400.0,Bronze
C6948,M,28,20대,S,N,서초구,2017,15,74400.0,Bronze
C6949,F,29,20대,S,N,서대문구,2017,21,97500.0,Silver
C6950,M,40,40대,M,N,광진구,2017,18,86000.0,Bronze
C6951,M,31,30대,S,N,서초구,2017,13,64400.0,Bronze
C6952,M,42,40대,M,Y,강남구,2017,32,153100.0,Gold
C6953,F,43,40대,M,N,송파구,2017,18,85500.0,Bronze
C6954,M,54,50대,M,N,강남구,2017,13,65700.0,Bronze
C6955,F,25,20대,M,N,서대문구,2017,30,140900.0,Silver
C6956,F,46,40대,S,N,용산구,2017,31,158700.0,Gold
C6957,F,37,30대,M,N,양천구,2017,27,129500.0,Silver
C6958,M,28,20대,M,N,송파구,2017,13,59500.0,Bronze
C6959,M,39,30대,S,N,동작구,2017,16,76400.0,Bronze
C6960,M,50,50대,M,N,양천구,2017,18,92100.0,Silver
C6961,M,21,20대,M,Y,강남구,2017,32,147000.0,Silver
C6962,F,22,20대,S,N,광진구,2017,18,83600.0,Bronze
C6963,M,23,20대,S,N,용산구,2017,12,59700.0,Bronze
C6964,M,24,20대,M,N,서대문구,2017,23,108900.0,Silver
C6965,F,35,30대,M,N,마포구,2017,24,112000.0,Silver
C6966,M,56,50대,S,N,관악구,2017,18,85200.0,Bronze
C6967,M,27,20대,M,Y,마포구,2017,35,162200.0,Gold
C6968,F,28,20대,S,N,송파구,2017,18,85000.0,Bronze
C6969,M,62,60대,M,N,광진구,2017,19,92000.0,Silver
C6970,F,20,20대,S,N,강남구,2017,18,85700.0,Bronze
C6971,M,31,30대,S,N,강남구,2017,15,71000.0,Bronze
C6972,F,22,20대,S,N,광진구,2017,19,97600.0,Silver
C6973,M,23,20대,M,N,양천구,2017,20,93100.0,Silver
C6974,F,34,30대,M,Y,마포구,2017,37,160200.0,Gold
C6975,F,25,20대,S,N,마포구,2017,32,163100.0,Gold
C6976,M,36,30대,M,N,강남구,2017,31,156600.0,Gold
C6977,M,27,20대,M,Y,용산구,2017,28,128500.0,Silver
C6978,F,38,30대,S,N,동작구,2017,15,73400.0,Bronze
C6979,F,49,40대,M,Y,강남구,2017,37,166200.0,Gold
C6980,M,40,40대,M,Y,관악구,2017,32,158800.0,Gold
C6981,M,31,30대,M,Y,마포구,2017,27,124200.0,Silver
C6982,F,32,30대,M,N,송파구,2017,12,59200.0,Bronze
C6983,M,23,20대,M,N,강남구,2017,22,111700.0,Silver
C6984,F,34,30대,M,Y,서대문구,2017,39,175700.0,Gold
C6985,F,35,30대,M,Y,양천구,2017,36,161800.0,Gold
C6986,F,46,40대,M,N,관악구,2017,24,119900.0,Silver
C6987,F,37,30대,M,N,서대문구,2017,18,84500.0,Bronze
C6988,F,48,40대,M,Y,용산구,2017,40,176000.0,Gold
C6989,F,59,50대,M,Y,서초구,2017,38,168200.0,Gold
C6990,F,30,30대,S,N,송파구,2017,31,135400.0,Silver
C6991,M,31,30대,M,Y,강남구,2017,30,138800.0,Silver
C6992,F,42,40대,M,Y,광진구,2017,34,148600.0,Silver
C6993,M,53,50대,M,Y,양천구,2017,40,183200.0,Gold
C6994,F,34,30대,S,N,서초구,2017,15,77400.0,Bronze
C6995,F,55,50대,S,N,서대문구,2017,20,102800.0,Silver
C6996,F,46,40대,M,Y,마포구,2017,40,176900.0,Gold
C6997,M,47,40대,S,N,용산구,2017,15,72900.0,Bronze
C6998,F,58,50대,M,N,마포구,2017,22,113100.0,Silver
C6999,M,64,60대,S,N,서대문구,2017,17,86400.0,Bronze
C7000,F,50,50대,M,N,송파구,2017,18,86000.0,Bronze
C7001,F,31,30대,M,Y,동작구,2017,36,173300.0,Gold
C7002,M,32,30대,S,N,마포구,2017,21,105200.0,Silver
C7003,F,53,50대,M,Y,마포구,2017,37,179400.0,Gold
C7004,M,34,30대,M,Y,강남구,2017,34,164400.0,Gold
C7005,F,55,50대,S,N,동작구,2017,21,102200.0,Silver
C7006,F,56,50대,M,N,광진구,2017,26,121900.0,Silver
C7007,M,37,30대,S,N,강남구,2017,15,71500.0,Bronze
C7008,M,38,30대,M,N,강남구,2017,18,86300.0,Bronze
C7009,M,39,30대,M,N,송파구,2017,20,98400.0,Silver
C7010,F,20,20대,S,N,강남구,2017,23,109500.0,Silver
C7011,M,41,40대,S,N,서대문구,2017,18,87500.0,Bronze
C7012,M,22,20대,M,N,양천구,2017,16,82600.0,Bronze
C7013,F,23,20대,M,N,용산구,2017,24,122600.0,Silver
C7014,M,44,40대,M,N,서대문구,2017,20,100900.0,Silver
C7015,F,19,10대,S,N,강남구,2017,24,115200.0,Silver
C7016,M,46,40대,S,N,광진구,2017,13,63000.0,Bronze
C7017,F,37,30대,S,N,송파구,2017,19,86500.0,Bronze
C7018,M,28,20대,M,N,강남구,2017,17,79700.0,Bronze
C7019,M,39,30대,M,N,광진구,2017,16,82900.0,Bronze
C7020,M,20,20대,M,N,용산구,2017,14,65500.0,Bronze
C7021,M,51,50대,M,Y,서대문구,2017,37,169900.0,Gold
C7022,M,22,20대,M,N,마포구,2017,16,79200.0,Bronze
C7023,M,53,50대,M,Y,서대문구,2017,37,176600.0,Gold
C7024,F,24,20대,M,N,동작구,2017,29,138500.0,Silver
C7025,F,45,40대,M,Y,용산구,2017,35,168700.0,Gold
C7026,F,46,40대,S,N,관악구,2017,14,66700.0,Bronze
C7027,F,57,50대,M,N,관악구,2017,12,56500.0,Bronze
C7028,F,28,20대,S,N,강남구,2017,25,122200.0,Silver
C7029,M,59,50대,M,N,양천구,2017,14,68200.0,Bronze
C7030,F,20,20대,S,N,양천구,2017,31,161000.0,Gold
C7031,M,21,20대,M,N,서대문구,2017,17,90300.0,Silver
C7032,M,42,40대,M,Y,관악구,2017,28,130900.0,Silver
C7033,M,33,30대,S,N,강남구,2017,12,57700.0,Bronze
C7034,F,54,50대,S,N,서대문구,2017,17,82700.0,Bronze
C7035,F,35,30대,S,N,양천구,2017,27,125400.0,Silver
